gender,age,age_other,diff_age,race,race_other,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
female,26,23,3,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,urban planning,25,20,15,20,5,15,Medium,Medium,Medium,Medium,Medium,Medium,16,18,18,20,12,16,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,26,30,4,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,urban planning,20,10,22,20,15,13,Medium,Medium,Medium,Medium,Medium,Medium,16,18,18,20,12,16,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,26,28,2,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,urban planning,40,20,20,20,0,0,High,High,High,High,High,Medium,16,18,18,20,12,16,High,High,High,High,Medium,Medium,High,High,High,Medium,High,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,26,31,5,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,urban planning,16,16,20,16,16,16,High,High,High,High,High,High,16,18,18,20,12,16,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No
female,26,29,3,european/caucasian-american,black/african american,No,Medium,Medium,urban planning,20,15,20,15,15,15,High,High,High,High,High,High,16,18,18,20,12,16,High,High,High,High,Medium,Low,High,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,26,32,6,european/caucasian-american,latino/hispanic american,No,Medium,Medium,urban planning,20,20,20,15,10,15,Medium,High,High,Medium,Medium,Medium,16,18,18,20,12,16,High,High,High,High,Medium,Medium,High,High,High,High,High,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
female,26,24,2,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,urban planning,25,26,15,10,9,15,Medium,Medium,Medium,Medium,Medium,Low,16,18,18,20,12,16,High,High,High,High,Medium,Low,Low,Medium,Low,Low,Low,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
female,26,29,3,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,urban planning,15,20,20,20,5,20,High,High,High,High,High,High,16,18,18,20,12,16,High,High,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,No,Yes,Yes,Yes
female,26,28,2,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,urban planning,20,10,20,20,20,0,High,High,High,High,Medium,High,16,18,18,20,12,16,High,High,High,High,Medium,High,High,High,Medium,Medium,High,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,No,Yes,Yes,Yes
female,26,29,3,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,urban planning,30,15,20,10,10,15,High,High,High,Medium,Medium,High,16,18,18,20,12,16,High,High,High,High,Medium,Low,High,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,26,29,3,european/caucasian-american,latino/hispanic american,No,Medium,Medium,urban planning,30,10,25,20,8,7,Medium,Medium,Medium,Medium,Medium,Medium,16,18,18,20,12,16,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,26,30,4,european/caucasian-american,other,No,Medium,Medium,urban planning,30,0,30,30,10,0,High,High,High,High,High,Low,16,18,18,20,12,16,High,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,26,20,6,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,urban planning,30,10,10,30,10,10,Medium,High,High,High,Medium,High,16,18,18,20,12,16,High,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,26,30,4,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,urban planning,25,25,25,25,0,0,Medium,Medium,High,High,High,High,16,18,18,20,12,16,High,High,High,High,Medium,Medium,Medium,High,High,Medium,High,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,26,32,6,european/caucasian-american,other,No,Medium,Medium,urban planning,20,20,20,15,15,10,Medium,Medium,Medium,Medium,Medium,Medium,16,18,18,20,12,16,High,High,High,High,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,Low,High,High,High,High,Low,Low,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,23,24,1,european/caucasian-american,european/caucasian-american,Yes,High,Low,teaching of english,10,20,20,15,20,15,Medium,Medium,Medium.Medium,Medium,Medium,Low,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,Medium,No,No,No,No
male,23,24,1,european/caucasian-american,european/caucasian-american,Yes,High,Low,teaching of english,20,20,20,20,20,0,High,High,High,High,High,Medium,25,20,15,20,5,15,High,Medium,High,High,Medium,High,High,Medium,High,Medium,Medium,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,High,Medium,No,Yes,Yes,Yes
male,23,25,2,european/caucasian-american,other,No,High,Low,teaching of english,15,25,15,15,15,15,Medium,Medium,Medium,Medium,Medium,Medium,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,High,High,Medium,Medium,High,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,High,Medium,No,Yes,No,No
male,23,25,2,european/caucasian-american,asian/pacific islander/asian-american,No,High,Low,teaching of english,20,10,20,20,10,20,High,High,Medium,Medium,Medium,Medium,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,Medium,No,No,No,No
male,23,29,6,european/caucasian-american,asian/pacific islander/asian-american,No,High,Low,teaching of english,10,20,25,25,10,10,Low,Medium,Medium,Medium,Low,Low,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,Medium,High,Medium,Medium,Low,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,Low,No,No,No,No
male,23,30,7,european/caucasian-american,asian/pacific islander/asian-american,No,High,Low,teaching of english,15,15,25,10,15,20,Medium,Low,Medium,Low,Medium,Low,25,20,15,20,5,15,High,Medium,High,High,Medium,Low,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Low,Low,No,No,No,No
male,23,25,2,european/caucasian-american,latino/hispanic american,No,High,Low,teaching of english,10,25,25,20,10,10,High,Medium,Medium,Medium,Medium,Medium,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,High,High,Medium,Medium,Low,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,Medium,No,No,Yes,No
male,23,34,11,european/caucasian-american,asian/pacific islander/asian-american,No,High,Low,teaching of english,15,20,20,15,15,15,High,High,High,High,High,High,25,20,15,20,5,15,High,Medium,High,High,Medium,Low,Medium,High,Low,Medium,Low,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,Low,No,No,No,No
male,23,30,7,european/caucasian-american,black/african american,No,High,Low,teaching of english,15,20,10,30,5,20,High,Medium,High,Medium,Medium,Medium,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,High,High,No,Yes,No,No
male,23,27,4,european/caucasian-american,latino/hispanic american,No,High,Low,teaching of english,10,15,30,10,15,20,Medium,High,Medium,Low,Low,Medium,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,High,Medium,Medium,High,Medium,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,Medium,No,Yes,No,No
male,23,25,2,european/caucasian-american,european/caucasian-american,Yes,High,Low,teaching of english,20,20,20,15,15,10,Medium,Medium,Medium,Low,Medium,Low,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Low,Low,No,No,No,No
male,23,27,4,european/caucasian-american,latino/hispanic american,No,High,Low,teaching of english,16,19,16,17,15,17,Medium,Medium,Medium,Medium,Medium,Medium,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,High,High,Medium,Medium,Low,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,Low,No,No,No,No
male,23,26,3,european/caucasian-american,european/caucasian-american,Yes,High,Low,teaching of english,20,20,10,20,10,20,Medium,High,High,Medium,Medium,Medium,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,High,Medium,High,Medium,Medium,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,High,Medium,No,Yes,No,No
male,23,27,4,european/caucasian-american,european/caucasian-american,Yes,High,Low,teaching of english,15,15,20,20,15,15,Medium,High,Medium,Medium,Medium,Low,25,20,15,20,5,15,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,Medium,No,Yes,No,No
male,23,26,3,european/caucasian-american,european/caucasian-american,Yes,High,Low,teaching of english,16,18,18,20,12,16,Medium,Medium,Medium,Medium,Medium,Medium,25,20,15,20,5,15,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,High,High,Medium,Low,Low,Medium,High,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,Medium,No,Yes,No,No
male,30,24,6,european/caucasian-american,european/caucasian-american,Yes,Low,Medium,mba,10,20,20,15,20,15,Low,Low,Medium,Low,Medium,Low,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,30,24,6,european/caucasian-american,european/caucasian-american,Yes,Low,Medium,mba,20,20,20,20,20,0,High,High,High,High,High,High,20,10,22,20,15,13,Medium,High,High,High,High,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
male,30,25,5,european/caucasian-american,other,No,Low,Medium,mba,15,25,15,15,15,15,Medium,High,High,High,High,Medium,20,10,22,20,15,13,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,High,Medium,No,Yes,Yes,Yes
male,30,25,5,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Medium,mba,20,10,20,20,10,20,Low,Medium,Medium,Medium,Medium,Low,20,10,22,20,15,13,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Low,No,Yes,No,No
male,30,29,1,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Medium,mba,10,20,25,25,10,10,Low,High,High,Medium,Medium,Medium,20,10,22,20,15,13,Medium,High,High,High,High,High,Medium,High,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
male,30,30,0,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Medium,mba,15,15,25,10,15,20,Medium,Medium,Medium,Medium,Medium,Medium,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,30,25,5,european/caucasian-american,latino/hispanic american,No,Low,Medium,mba,10,25,25,20,10,10,Medium,Medium,Medium,High,High,High,20,10,22,20,15,13,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
male,30,34,4,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Medium,mba,15,20,20,15,15,15,High,High,High,High,High,High,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,30,30,0,european/caucasian-american,black/african american,No,Low,Medium,mba,15,20,10,30,5,20,Medium,Medium,High,Medium,High,Medium,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,30,27,3,european/caucasian-american,latino/hispanic american,No,Low,Medium,mba,10,15,30,10,15,20,Medium,Medium,Medium,Medium,Medium,High,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,High,No,No,Yes,No
male,30,25,5,european/caucasian-american,european/caucasian-american,Yes,Low,Medium,mba,20,20,20,15,15,10,Medium,Medium,Medium,Medium,High,Medium,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,30,27,3,european/caucasian-american,latino/hispanic american,No,Low,Medium,mba,16,19,16,17,15,17,Medium,Medium,Medium,High,Medium,Medium,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,30,26,4,european/caucasian-american,european/caucasian-american,Yes,Low,Medium,mba,20,20,10,20,10,20,Medium,Medium,Medium,Medium,High,High,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,30,27,3,european/caucasian-american,european/caucasian-american,Yes,Low,Medium,mba,15,15,20,20,15,15,Medium,High,High,Medium,High,Low,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,30,26,4,european/caucasian-american,european/caucasian-american,Yes,Low,Medium,mba,16,18,18,20,12,16,Medium,Medium,Medium,Medium,High,High,20,10,22,20,15,13,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,No,Yes,No
male,28,24,4,european/caucasian-american,european/caucasian-american,Yes,Low,Low,sociology,10,20,20,15,20,15,Low,Low,Low,Low,Low,Low,40,20,20,20,0,0,High,High,High,High,High,Medium,High,High,High,Medium,Low,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,Medium,Medium,No,No,No,No
male,28,24,4,european/caucasian-american,european/caucasian-american,Yes,Low,Low,sociology,20,20,20,20,20,0,High,High,High,High,High,High,40,20,20,20,0,0,High,High,High,High,High,Medium,High,High,High,Medium,High,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,High,High,No,No,No,No
male,28,25,3,european/caucasian-american,other,No,Low,Low,sociology,15,25,15,15,15,15,Medium,Medium,Medium,Medium,Medium,Medium,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,High,High,No,No,Yes,No
male,28,25,3,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,sociology,20,10,20,20,10,20,High,Medium,Medium,High,Medium,Medium,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,High,High,No,Yes,No,No
male,28,29,1,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,sociology,10,20,25,25,10,10,Medium,Medium,Medium,Medium,Medium,Low,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,High,High,No,No,No,No
male,28,30,2,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,sociology,15,15,25,10,15,20,Medium,Medium,Medium,Medium,Medium,Medium,40,20,20,20,0,0,High,High,High,High,High,Medium,High,High,High,High,Medium,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,High,Medium,No,No,No,No
male,28,25,3,european/caucasian-american,latino/hispanic american,No,Low,Low,sociology,10,25,25,20,10,10,Low,Medium,Medium,Medium,Medium,Medium,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,Medium,High,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,Medium,High,No,No,No,No
male,28,34,6,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,sociology,15,20,20,15,15,15,High,High,High,High,High,Medium,40,20,20,20,0,0,High,High,High,High,High,Medium,High,High,High,High,High,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,Medium,Medium,No,No,No,No
male,28,30,2,european/caucasian-american,black/african american,No,Low,Low,sociology,15,20,10,30,5,20,High,Medium,High,High,High,Medium,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,High,High,No,No,Yes,No
male,28,27,1,european/caucasian-american,latino/hispanic american,No,Low,Low,sociology,10,15,30,10,15,20,Medium,Low,High,Medium,Medium,Medium,40,20,20,20,0,0,High,High,High,High,High,Medium,High,High,High,Medium,Medium,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,Medium,High,No,No,Yes,No
male,28,25,3,european/caucasian-american,european/caucasian-american,Yes,Low,Low,sociology,20,20,20,15,15,10,Medium,Medium,Medium,Medium,Medium,Medium,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,Medium,Medium,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,Medium,High,No,No,No,No
male,28,27,1,european/caucasian-american,latino/hispanic american,No,Low,Low,sociology,16,19,16,17,15,17,Medium,Medium,Medium,High,Medium,Medium,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,High,Medium,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,Medium,Medium,No,No,Yes,No
male,28,26,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,sociology,20,20,10,20,10,20,High,Medium,Medium,Medium,Medium,High,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,High,High,Yes,No,No,No
male,28,27,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,sociology,15,15,20,20,15,15,Low,Medium,Medium,Medium,Medium,Low,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,High,Medium,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,High,High,Yes,No,No,No
male,28,26,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,sociology,16,18,18,20,12,16,Medium,High,High,High,Medium,High,40,20,20,20,0,0,High,High,High,High,High,High,High,High,High,High,Medium,High,Low,High,High,High,High,Medium,Low,Low,High,Medium,High,High,High,High,High,Medium,Medium,Low,High,High,No,No,Yes,No
male,31,24,7,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,gsas,10,20,20,15,20,15,Low,Low,Medium,Low,High,Low,16,16,20,16,16,16,Medium,High,Low,High,High,High,Medium,High,High,Medium,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,High,Low,No,Yes,No,No
male,31,24,7,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,gsas,20,20,20,20,20,0,Medium,High,High,Medium,Medium,Medium,16,16,20,16,16,16,Medium,High,Low,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Low,No,Yes,No,No
male,31,25,6,asian/pacific islander/asian-american,other,No,Low,Low,gsas,15,25,15,15,15,15,Medium,High,High,Medium,High,Low,16,16,20,16,16,16,Medium,High,Low,High,High,High,High,High,High,High,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Medium,No,Yes,No,No
male,31,25,6,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,gsas,20,10,20,20,10,20,Medium,Medium,Medium,Medium,Medium,Medium,16,16,20,16,16,16,Medium,High,Low,High,High,High,High,High,High,Medium,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Medium,No,Yes,No,No
male,31,29,2,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,gsas,10,20,25,25,10,10,Low,Low,High,Low,Low,Low,16,16,20,16,16,16,Medium,High,Low,High,High,High,High,High,High,Medium,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Low,No,Yes,No,No
male,31,30,1,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,gsas,15,15,25,10,15,20,Low,Medium,Medium,Low,Low,Low,16,16,20,16,16,16,Medium,High,Low,High,High,High,Medium,High,High,High,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Medium,No,Yes,No,No
male,31,25,6,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,gsas,10,25,25,20,10,10,Low,High,High,Medium,High,Low,16,16,20,16,16,16,Medium,High,Low,High,High,Medium,Medium,High,High,High,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Medium,No,Yes,No,No
male,31,34,3,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,gsas,15,20,20,15,15,15,High,High,High,High,High,High,16,16,20,16,16,16,Medium,High,Low,High,High,Medium,Medium,High,Medium,High,High,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
male,31,30,1,asian/pacific islander/asian-american,black/african american,No,Low,Low,gsas,15,20,10,30,5,20,Medium,High,High,Low,High,Medium,16,16,20,16,16,16,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Medium,No,Yes,No,No
male,31,27,4,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,gsas,10,15,30,10,15,20,Medium,Medium,Medium,Low,Medium,Medium,16,16,20,16,16,16,Medium,High,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Low,No,Yes,No,No
male,31,25,6,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,gsas,20,20,20,15,15,10,Medium,High,High,Medium,Medium,Low,16,16,20,16,16,16,Medium,High,Low,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,High,Medium,No,Yes,Yes,Yes
male,31,27,4,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,gsas,16,19,16,17,15,17,Medium,Medium,High,Medium,Medium,Medium,16,16,20,16,16,16,Medium,High,Low,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,High,Low,No,Yes,No,No
