gender,race,race_other,samerace,importance_same_race,importance_same_religion,field,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,math,Medium,Medium,Medium,High,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Low,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,math,High,High,High,High,High,Medium,Medium,High,High,High,High,High,High,High,High,High,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,High,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,latino/hispanic american,No,Low,Low,math,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Medium,Medium,Medium,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,math,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,math,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,Medium,Medium,Low,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Low,Medium,No,No,No,No
male,european/caucasian-american,other,No,Low,Low,math,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Low,Low,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,math,High,High,High,High,High,Medium,Medium,High,High,High,High,Medium,High,High,Medium,High,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,math,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,High,Medium,High,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Medium,Medium,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,math,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Low,Medium,No,No,Yes,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,math,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,High,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,math,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Low,Medium,No,No,No,No
male,european/caucasian-american,latino/hispanic american,No,Low,Low,math,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Low,Medium,No,No,Yes,No
male,european/caucasian-american,other,No,Low,Low,math,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,latino/hispanic american,No,Low,Low,math,Low,Low,Low,Low,Low,Low,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,math,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,High,Medium,High,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Low,Medium,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,math,High,High,Medium,High,High,Medium,Medium,High,High,High,High,Medium,High,High,Medium,High,Medium,Medium,Low,Medium,High,Medium,Medium,Low,Low,Medium,High,Medium,Medium,High,Medium,High,Medium,Low,High,Low,Low,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,electrical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,Medium,Yes,Yes,Yes
male,asian/pacific islander/asian-american,latino/hispanic american,No,Medium,Low,electrical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,Medium,No,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,electrical engineering,Medium,Medium,Medium,Medium,Low,Low,Medium,High,High,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Low,No,No,Yes,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,electrical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,Medium,Yes,Yes,Yes
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,electrical engineering,High,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Low,No,No,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,electrical engineering,Medium,Medium,High,High,High,Medium,Medium,High,High,High,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,High,Low,Medium,No,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,electrical engineering,Medium,High,High,Medium,High,Medium,Medium,High,High,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,latino/hispanic american,No,Medium,Low,electrical engineering,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Low,No,No,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,electrical engineering,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,High,Low,No,No,Yes,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,electrical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,High,Low,No,Yes,No,No
male,asian/pacific islander/asian-american,other,No,Medium,Low,electrical engineering,High,High,High,High,Medium,Medium,Medium,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,Medium,No,Yes,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,electrical engineering,High,High,High,High,High,High,Medium,High,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,electrical engineering,Medium,High,High,High,Medium,Medium,Medium,High,High,High,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,High,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,electrical engineering,Medium,Low,Medium,Medium,Medium,High,Medium,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,electrical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,High,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,electrical engineering,High,High,High,High,High,High,Medium,High,High,High,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Low,No,No,Yes,No
male,asian/pacific islander/asian-american,latino/hispanic american,No,Medium,Low,electrical engineering,Medium,Medium,Medium,High,Medium,Medium,Medium,High,High,High,Medium,Medium,High,Medium,High,Medium,Low,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Low,No,No,No,No
male,asian/pacific islander/asian-american,other,No,Medium,Low,electrical engineering,Medium,Medium,High,Medium,High,Low,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Low,No,No,No,No
male,asian/pacific islander/asian-american,latino/hispanic american,No,Medium,Low,electrical engineering,Low,Low,Low,Medium,Low,Low,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,Medium,No,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,electrical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,High,High,Medium,Medium,Low,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,electrical engineering,Medium,High,Medium,High,High,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,High,High,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,biomedical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,High,High,Medium,High,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,No,Yes,Yes,Yes
male,european/caucasian-american,latino/hispanic american,No,Low,Low,biomedical engineering,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,biomedical engineering,Medium,Low,Medium,Medium,Low,Low,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,biomedical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,biomedical engineering,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,biomedical engineering,Medium,Medium,High,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,biomedical engineering,Medium,High,Medium,High,Medium,High,Medium,High,High,High,High,Medium,Low,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,latino/hispanic american,No,Low,Low,biomedical engineering,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,biomedical engineering,Low,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,biomedical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,No,Yes,No,No
male,european/caucasian-american,other,No,Low,Low,biomedical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,biomedical engineering,High,High,High,High,High,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,biomedical engineering,High,High,Medium,High,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,No,No,Yes,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,biomedical engineering,Medium,Low,Medium,High,Low,Low,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,No,No,Yes,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,biomedical engineering,Medium,High,High,Medium,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
male,european/caucasian-american,european/caucasian-american,Yes,Low,Low,biomedical engineering,Medium,Medium,High,High,High,High,Medium,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,latino/hispanic american,No,Low,Low,biomedical engineering,Medium,Medium,High,High,High,Medium,Medium,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,other,No,Low,Low,biomedical engineering,Medium,Medium,High,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Low,Medium,Low,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
male,european/caucasian-american,latino/hispanic american,No,Low,Low,biomedical engineering,Low,Medium,Low,Medium,Low,Low,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,biomedical engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Low,High,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Yes,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,biomedical engineering,High,High,High,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,law,Low,Medium,Low,Medium,Medium,Medium,High,High,High,High,High,Low,Medium,Medium,Medium,Medium,Low,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
male,european/caucasian-american,latino/hispanic american,No,Medium,Medium,law,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,law,Low,Low,Medium,Low,Low,Low,High,High,High,High,High,Medium,High,High,Medium,High,Low,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,law,Medium,High,High,High,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,No,Yes,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,law,Medium,Medium,High,High,High,Medium,High,High,High,High,High,Low,Medium,High,High,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,law,Medium,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,law,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,High,High,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,No,Yes,No,No
male,european/caucasian-american,latino/hispanic american,No,Medium,Medium,law,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,law,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,High,Medium,High,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,law,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
male,european/caucasian-american,other,No,Medium,Medium,law,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,law,Medium,Medium,High,Medium,High,Medium,High,High,High,High,High,Medium,High,High,Medium,Medium,Low,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,law,Medium,Medium,High,High,Medium,High,High,High,High,High,High,High,Medium,High,High,High,High,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Yes,Yes,Yes,Yes
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,law,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,High,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,law,Medium,High,High,High,High,High,High,High,High,High,High,Medium,High,High,High,High,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,No,Yes,Yes,Yes
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,law,Medium,Medium,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,latino/hispanic american,No,Medium,Medium,law,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,High,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,No,No,Yes,No
male,european/caucasian-american,other,No,Medium,Medium,law,Medium,Medium,High,High,High,Low,High,High,High,High,High,Medium,Medium,High,High,High,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
male,european/caucasian-american,latino/hispanic american,No,Medium,Medium,law,Low,Low,Low,Low,Low,Low,High,High,High,High,High,Medium,Medium,Medium,High,High,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,law,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,High,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,No,Yes,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,law,High,High,High,High,High,Medium,High,High,High,High,High,Medium,High,High,Medium,High,Low,High,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,industrial engineering,Medium,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,No,No,Yes,No
male,european/caucasian-american,latino/hispanic american,No,Medium,Low,industrial engineering,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,High,High,Yes,Yes,Yes,Yes
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,industrial engineering,Low,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,industrial engineering,Low,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
